URL,U ID,Domain,Department,Name,Description,Type,Visits,Creation Date,Refresh rate,Last Update Date (data),Last Updated,Category,Keywords,Downloads,Owner,Owner UID,Contact Email,License,Data Provided By,Source Link,Routing & Approval,api_endpoint,System,Does this data have a Location column? (Yes or No),What geographic unit is the data collected?,geometryType,hasAttachments
https://data.lacity.org/d/4b6m-p2gt,4b6m-p2gt,data.lacity.org,,What's Happening LA Calendar Dataset,All-City event calendar,dataset,1,03/09/2014 05:14:00 PM +0000,Daily,11/03/2016 03:23:00 PM +0000,,A Livable and Sustainable City,"event,calendar,all city",0,ITA OpenData,yb4r-dcys,,,,,Not in Queue,https://data.lacity.org/resource/4b6m-p2gt.json,,No,,,
https://data.lacity.org/d/cthf-nngn,cthf-nngn,data.lacity.org,LAFD,LAFD_ResponseMetrics_RawData,"The Los Angeles Fire Department (LAFD)’s Computer Aided Dispatch (CAD) system is a transactional, event‐driven system that records dates and time stamps based on events triggered by two distinct human interactions: interaction with CAD at the dispatch center via CAD workstation, and interaction with CAD via the Mobile Data Computer (MDC) installed in the responding LAFD unit, communicating with CAD through the LAFD’s Radio Network Controller (RNC).",dataset,"1,905",09/29/2014 09:22:00 PM +0000,Quarterly,01/13/2017 06:29:00 PM +0000,,A Safe City,"lafd,response metrics,los angeles fire department,open data,cad",553,Fire OpenData,9uet-7vvk,lafd.opendata@lacity.org,Creative Commons 1.0 Universal (Public Domain Dedication),,,,https://data.lacity.org/resource/cthf-nngn.json,,No,,,
https://data.lacity.org/d/qjsx-ic6b,qjsx-ic6b,data.lacity.org,,Bureau Of Street Services (BSS) - Performance Metrics,This dataset contains metrics that measure the operational performance of the Bureau of Street Services. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,476,08/04/2014 07:45:00 PM +0000,,06/10/2015 11:03:00 PM +0000,,A Livable and Sustainable City,"bureau of street services,bss,performance,metrics",565,Public Works: Street Services OpenData,df4s-jhab,,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Street Services,,,https://data.lacity.org/resource/qjsx-ic6b.json,,,,,
https://controllerdata.lacity.org/d/5bd5-md2c,5bd5-md2c,controllerdata.lacity.org,Controller,Joint Training Institute (JTI) and Joint Safety Institute (JSI) Financial Data,"The ledger of assets, revenues, and accounts for the Joint Safety Institute and the Joint Training Institute.

Financial documents and underlying data relating to City Controller Ron Galperin's audits of two trusts, the Joint Training Institute and the Joint Safety Institute. The two trusts are fully funded by the Department of Water and Power (DWP) and managed by an appointed board made up of equal numbers of representatives from DWP management and from the International Brotherhood of Electrical Workers (IBEW) Local 18, which represents the majority of workers at the DWP. All information below was compiled by the City's auditors for these two audits.

For more information, visit: https://controllerdata.lacity.org/Audits-and-Reports/Joint-Training-Institute-JTI-and-Joint-Safety-Inst/4i3e-krmq",dataset,"1,373",04/30/2015 03:32:00 PM +0000,As Needed,05/01/2015 12:13:00 AM +0000,,Audits and Reports,"jti,jsi,audit,ledger,training,safety,dwp",231,Controller's Office,mnkj-bu52,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/5bd5-md2c.json,Audit,,,,
https://data.lacity.org/d/s6qy-in3e,s6qy-in3e,data.lacity.org,Mayor's Office,Immigration Workshops,Immigration Workshops around the City of Los Angeles.,dataset,4,01/29/2015 09:10:00 PM +0000,Monthly,06/29/2017 11:57:00 PM +0000,,A Well Run City,"daca,dapa,immigration,workshops,ab60,drivers,license,citizenship,driver",0,Araceli,g27b-85mt,,Creative Commons 1.0 Universal (Public Domain Dedication),,,Not in Queue,https://data.lacity.org/resource/s6qy-in3e.json,,Yes,Street address,,
https://controllerdata.lacity.org/d/ienq-vvtk,ienq-vvtk,controllerdata.lacity.org,Controller,Operating Indicators,"For an interactive view of this data, visit cafr.controlpanel.la This dataset includes metrics collected by the Controller's office as part of the Comprehensive Annual Financial Report (CAFR). Metrics are provided by the various departments and each department is responsible for the accuracy of their individual metrics.",dataset,"1,369",04/02/2015 09:45:00 PM +0000,Annual,02/25/2017 01:30:00 AM +0000,,Statistics,"operating indicators,metrics,indicators,cafr",258,Controller's Office,mnkj-bu52,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/ienq-vvtk.json,CAFR,,,,
https://controllerdata.lacity.org/d/9uax-58sb,9uax-58sb,controllerdata.lacity.org,,Zip Code Areas,Zip Codes in Southern California,gis map,453,04/21/2014 09:15:00 PM +0000,,01/10/2017 07:17:00 PM +0000,,,,88,Controller's Office,mnkj-bu52,,,Census Bureau,http://boundaries.latimes.com/set/zip-code-tabulation-areas-2012/,,https://controllerdata.lacity.org/resource/9uax-58sb.json,,,,,
https://data.lacity.org/d/7j4e-nn4z,7j4e-nn4z,data.lacity.org,,Street Centerline,Official Street Centerlines and Street Intersections in the City of Los Angeles created and maintained by the Bureau of Engineering / GIS Mapping Division.,gis map,"1,490",05/15/2014 06:22:00 PM +0000,,04/14/2017 10:04:00 PM +0000,,A Livable and Sustainable City,"streets,centerline,address ranges,street names,intersections,gis,geographic information",789,Public Works: Engineering OpenData,d7t2-dvpb,,Creative Commons 1.0 Universal (Public Domain Dedication),Bureau of Engineering,,,https://data.lacity.org/resource/7j4e-nn4z.json,,,,,
https://data.lacity.org/d/8spw-3fhx,8spw-3fhx,data.lacity.org,Building and Safety,Building and Safety Temporary Special Event (TSE) Permits,Temporary Special Events being held within the City of Los Angeles are required to be inspected and approved by the Department of Building and Safety. A Temporary Special Event permit application is filed with the Department of Building and Safety as a prerequisite for inspection.,dataset,815,04/18/2014 09:10:00 PM +0000,Weekly,01/04/2017 01:07:00 AM +0000,,A Prosperous City,"ladbs,department of building and safety,building and safety,building,safety,construction services,permit,permit number,permit type,temporary special event permit,temporary special event,event,tse permit,tse,vacant land,public way,event name,event location","1,082",Building and Safety OpenData,tdwf-cih6,jing.reyes@lacity.org,Creative Commons 1.0 Universal (Public Domain Dedication),LADBS,,,https://data.lacity.org/resource/8spw-3fhx.json,,Yes,Latitude/longitude,,
https://controllerdata.lacity.org/d/64fm-qtvn,64fm-qtvn,controllerdata.lacity.org,Water and Power,LADWP Memorandums of Understanding (MOUs),Listing of the Memorandums of Understanding (MOUs) between the Los Angeles Department of Water and Power and the various unions which represent its workers.,dataset,"1,117",03/13/2015 05:07:00 AM +0000,As Needed,03/13/2015 04:02:00 PM +0000,,Audits and Reports,"labor,mous,dwp,employees",258,Controller's Office,mnkj-bu52,,Public Domain,LADWP,https://insidedwp.ladwp.com/webcenter/portal/lr/home/ladwpmou?_adf.ctrl-state=5v8erdp45_4&_afrLoop=1604942668603746#!,,https://controllerdata.lacity.org/resource/64fm-qtvn.json,N/A,,,,
https://controllerdata.lacity.org/d/6k96-anmy,6k96-anmy,controllerdata.lacity.org,Controller,City Bonus Codes,"A listing of the different ""bonus codes"" that supplement the pay of City employees, not including DWP. DWP Pay Codes are available here: https://controllerdata.lacity.org/Payroll/Department-of-Water-and-Power-DWP-Pay-Codes/jwzw-nd84

The Category field indicates which column of the Payroll dataset (https://controllerdata.lacity.org/Payroll/Payroll/8hc2-qe2x) that particular pay code relates to. Pay codes are governed by the Memorandums of Understanding (MOUs) between the City and its labor representatives; State, City and Federal law; and Departmental policy.",dataset,778,02/02/2015 11:38:00 PM +0000,Quarterly,06/24/2015 10:18:00 PM +0000,,Payroll,"payroll,bonuses",265,Controller's Office,mnkj-bu52,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/6k96-anmy.json,PaySR,,,,
https://controllerdata.lacity.org/d/sttr-9nxz,sttr-9nxz,controllerdata.lacity.org,,City Boundaries for Los Angeles County,"The Los Angeles County Department of Public Works provides the most current shapefiles representing city boundaries within Los Angeles County, and the shapefiles available in this download includes polygons and lines.",gis map,"1,805",04/21/2014 08:32:00 PM +0000,,01/10/2017 07:16:00 PM +0000,,,,270,Controller's Office,mnkj-bu52,,,Los Angeles County Department of Public Works,http://egis3.lacounty.gov/dataportal/2013/01/03/city-boundaries/,,https://controllerdata.lacity.org/resource/sttr-9nxz.json,,,,,
https://controllerdata.lacity.org/d/2j43-fbmc,2j43-fbmc,controllerdata.lacity.org,Controller,JTI JSI Conference and Meeting Expenditures By Type,"Conference and meeting expenditure details for the Joint Safety Institute and the Joint Training Institute. 

Financial documents and underlying data relating to City Controller Ron Galperin's audits of two trusts, the Joint Training Institute and the Joint Safety Institute. The two trusts are fully funded by the Department of Water and Power (DWP) and managed by an appointed board made up of equal numbers of representatives from DWP management and from the International Brotherhood of Electrical Workers (IBEW) Local 18, which represents the majority of workers at the DWP. All information below was compiled by the City's auditors for these two audits. For more information, visit: https://controllerdata.lacity.org/Audits-and-Reports/Joint-Training-Institute-JTI-and-Joint-Safety-Inst/4i3e-krmq",dataset,623,04/30/2015 04:50:00 PM +0000,As Needed,05/01/2015 11:44:00 PM +0000,,Audits and Reports,"dwp,water and power,jti,jsi,travel,conferences,food,restaurants",258,Controller's Office,mnkj-bu52,,Public Domain,Controller,http://controller.lacity.org,,https://controllerdata.lacity.org/resource/2j43-fbmc.json,Audit,,,,
https://data.lacity.org/d/yqyr-2qgp,yqyr-2qgp,data.lacity.org,Office of Finance,Gross Receipts by Industry,Summary of annually reported gross receipts by NAICS Industry Code.  Update Interval: Annually.,dataset,772,05/15/2014 02:08:00 PM +0000,Annual,01/07/2017 11:00:00 AM +0000,,A Prosperous City,,645,Office of Finance OpenData,c255-4shb,Finance.OpenData@lacity.org,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,,https://data.lacity.org/resource/yqyr-2qgp.json,,,,,
https://data.lacity.org/d/rz94-zctd,rz94-zctd,data.lacity.org,Mayor's Office,City Clerk - Performance Metrics,This dataset contains metrics that measure the operational performance of the City Clerk. These metrics are used on a regular basis by the department and the Mayor to evaluate progress and inform decision making. Performance management forms the foundation of a data-driven culture of innovation and excellence in the City of Los Angeles.,dataset,370,08/04/2014 07:51:00 PM +0000,Other - See Description,04/15/2015 07:37:00 PM +0000,,A Well Run City,"city clerk,clerk,performance,metrics",650,City Clerk OpenData,ika6-27vg,,Creative Commons 1.0 Universal (Public Domain Dedication),City Clerk,,,https://data.lacity.org/resource/rz94-zctd.json,,No,,,
https://controllerdata.lacity.org/d/hmvt-bjfk,hmvt-bjfk,controllerdata.lacity.org,,Home Page Featured Scrolling Stories,,dataset,315,09/24/2013 06:32:00 PM +0000,,07/31/2014 07:03:00 PM +0000,,Internal,,758,Dylan Bussone,vcvp-yass,,,,,,https://controllerdata.lacity.org/resource/hmvt-bjfk.json,,,,,
https://controllerdata.lacity.org/d/irca-ezpb,irca-ezpb,controllerdata.lacity.org,Controller,Energy Sold by Type of Customer,"CAFR Page 347.

Department of Water and Power. Power Enterprise Fund
Last Ten Fiscal Years",dataset,275,01/21/2014 06:08:00 AM +0000,Annual,03/31/2015 05:44:00 PM +0000,,Audits and Reports,"revenue,city of los angeles,city of los angeles controller,city of la,city of la controller,ron galperin,comprehensive annual financial report,cafr,net position,asset type,asset type group,activity type,cafr statistical section",398,Edwin Avanessian,7c7a-resi,,Public Domain,"Office of the Controller, City of Los Angeles",http://controller.lacity.org/stellent/groups/ElectedOfficials/@CTR_Contributor/documents/Contributor_Web_Content/LACITYP_027750.pdf#page=390,,https://controllerdata.lacity.org/resource/irca-ezpb.json,CAFR,,,,
https://data.lacity.org/d/vjcf-iawk,vjcf-iawk,data.lacity.org,,What's Happening LA Calendar Dataset,All-City event calendar,dataset,1,03/09/2014 05:14:00 PM +0000,Daily,11/03/2016 03:11:00 PM +0000,,A Livable and Sustainable City,"event,calendar,all city",0,ITA OpenData,yb4r-dcys,,,,,Not in Queue,https://data.lacity.org/resource/vjcf-iawk.json,,No,,,
https://data.lacity.org/d/e4zy-nyb2,e4zy-nyb2,data.lacity.org,,What's Happening LA Calendar Dataset,All-City event calendar,dataset,1,03/09/2014 05:14:00 PM +0000,Daily,10/27/2016 03:07:00 PM +0000,,A Livable and Sustainable City,"event,calendar,all city",0,ITA OpenData,yb4r-dcys,,,,,Not in Queue,https://data.lacity.org/resource/e4zy-nyb2.json,,No,,,
https://controllerdata.lacity.org/d/5ru3-n8sy,5ru3-n8sy,controllerdata.lacity.org,General Services,Invoices and Purchase Orders for City Goods and Supplies,List of all vendors who have submitted an invoice to the City of Los Angeles. Data sourced from the Supply Management System (SMS) and the General Services Department (GSD).,dataset,"1,370",05/31/2014 01:14:00 AM +0000,Monthly,05/31/2014 01:19:00 AM +0000,,A Well Run City,"sms,vendors,vendor,goods,purchase,invoice,invoices,expenditures",364,Controller's Office,mnkj-bu52,,Public Domain,Department of General Services,http://gsd.lacity.org/,,https://controllerdata.lacity.org/resource/5ru3-n8sy.json,Supply Management System (SMS),,,,
https://data.lacity.org/d/3f9m-afei,3f9m-afei,data.lacity.org,Building and Safety,Building and Safety Certificate of Occupancy,"The Department of Building and Safety is required by the Los Angeles Municipal Code to issue a Certificate of Occupancy for every building or structure in the City of Los Angeles.  A Certificate of Occupancy is a document issued by the Department of Building and Safety certifying a building's compliance with applicable building codes and other laws, and indicating it to be in a condition suitable for occupancy.",dataset,"3,336",04/18/2014 10:58:00 PM +0000,Weekly,07/03/2017 01:36:00 PM +0000,,A Safe City,"ladbs,department of building and safety,building and safety,building,safety,construction services,construction,permit,permit number,permit type,certificate of occupancy,occupancy,cofo number,cofo,certificate,building permit","30,198",Building and Safety OpenData,tdwf-cih6,jing.reyes@lacity.org,Creative Commons 1.0 Universal (Public Domain Dedication),LADBS,,,https://data.lacity.org/resource/3f9m-afei.json,,Yes,Latitude/longitude,,
https://controllerdata.lacity.org/d/3mvs-psab,3mvs-psab,controllerdata.lacity.org,,Los Angeles Council District Boundaries,"Updated December 2013.

LA City Council Districts as adopted by Final Ordinance 2012 No. 182168.",gis map,"1,006",04/21/2014 08:24:00 PM +0000,,01/10/2017 07:17:00 PM +0000,,,"council,council district,district boundaries","12,227",Controller's Office,mnkj-bu52,,,Los Angeles City Bureau of Engineering,http://egis3.lacounty.gov/dataportal/2012/08/07/la-city-council-districts-2012/,,https://controllerdata.lacity.org/resource/3mvs-psab.json,,,,,
https://data.lacity.org/d/qf8m-dzta,qf8m-dzta,data.lacity.org,Other,Multipurpose Senior Center Locations,Location of Multipurpose Senior Centers in the City of Los Angeles,dataset,621,05/30/2014 05:59:00 PM +0000,,05/30/2014 07:52:00 PM +0000,,A Prosperous City,"senior citizen,service,meals,transportation,assistance,mpc,multipurpose center",681,Aging OpenData,hhg6-ygkh,parker.lee@lacity.org,Creative Commons 1.0 Universal (Public Domain Dedication),Department of Aging,,,https://data.lacity.org/resource/qf8m-dzta.json,,,,,
https://data.lacity.org/d/rijp-9dwj,rijp-9dwj,data.lacity.org,LADWP,Average monthly residential energy usage By zip code,Residential energy use (averaged monthly)  for each fiscal year since 2003 in kilowatt hours (kWh).,dataset,637,05/28/2014 10:51:00 PM +0000,,05/28/2014 10:51:00 PM +0000,,A Livable and Sustainable City,energy use,"46,933",Steve Baule,7q7s-tyf3,,Creative Commons 1.0 Universal (Public Domain Dedication),LADWP,,,https://data.lacity.org/resource/rijp-9dwj.json,,,,,
https://data.lacity.org/d/8cmr-fbcu,8cmr-fbcu,data.lacity.org,Animal Services,Animal Services Intake Data,"Dept of Animal Services animal intake data for 2011, 2012 and 2013",dataset,"2,205",05/27/2014 11:02:00 PM +0000,,05/27/2014 11:04:00 PM +0000,,A Well Run City,"animal shelter,city pound,dog,cat,rabbit","1,032",Animal Services OpenData,s8gh-rehm,,Creative Commons 1.0 Universal (Public Domain Dedication),"City of Los Angeles, Department of Animal Services",,,https://data.lacity.org/resource/8cmr-fbcu.json,,,,,
https://data.lacity.org/d/2byv-aicc,2byv-aicc,data.lacity.org,Mayor's Office,Immigration Workshops,Immigration Workshops around the City of Los Angeles.,dataset,2,01/29/2015 09:10:00 PM +0000,Monthly,06/08/2017 09:25:00 PM +0000,,A Well Run City,"daca,dapa,immigration,workshops,ab60,drivers,license,citizenship,driver",0,Araceli,g27b-85mt,,Creative Commons 1.0 Universal (Public Domain Dedication),,,Not in Queue,https://data.lacity.org/resource/2byv-aicc.json,,Yes,Street address,,
